시도명,시군구명,도로명(가로)명,설치위치,설치지점,쓰레기통 종류,관리기관명,관리기관전화번호,데이터기준일자
서울특별시,강남구,삼성로,대치동 913-16,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 913-16,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 1019-14,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 1019-14,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 한티근린공원,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 한티근린공원,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 한티근린공원,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 한티근린공원,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,대치동 897,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,대치동 897,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,대치동 889-33,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,대치동 889-33,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,진선여고사거리,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,진선여고사거리,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,역삼동 대림e편한세상,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,역삼동 대림e편한세상,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,도곡동 106-1,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,도곡동 106-1,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,도곡동 91,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,도곡동 91,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,206 대치동부센트레빌 101동 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,206 대치동부센트레빌 101동 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,역삼동 래미안그레이트아파트,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,역삼동 래미안그레이트아파트,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,대림역삼아파트 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,대림역삼아파트 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,역삼동 래미안개나리 103동 앞,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,역삼동 래미안개나리 103동 앞,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,역삼동 역삼자이아파트103동 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,역삼동 역삼자이아파트103동 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,역삼동 도곡지구대,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,역삼동 도곡지구대,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,논현로,역삼동 734-17,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,논현로,역삼동 734-17,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,논현로,역삼동 역삼역 1번출구,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,논현로,역삼동 역삼역 1번출구,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,일원동 712-1,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,일원동 712-1,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,일원동 643-5,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,일원동 643-5,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,대청역 3번출구 앞,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,대청역 3번출구 앞,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,대청역 6번출구 앞,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,대청역 6번출구 앞,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 183,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 183,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 개포주공 6단지,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 개포주공 6단지,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 182-1,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 182-1,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 186,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 186,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동역 1번출구,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동역 1번출구,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 개포주공 1단지,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 개포주공 1단지,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 655-3,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 655-3,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 달터공원,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 달터공원,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 개포지구대,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 개포지구대,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 1231-1,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 1231-1,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 그린공원,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 그린공원,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 1239-19,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 1239-19,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 1246-2,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개포로,개포동 1246-2,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,개포동 대모산역 2번출구,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,개포동 대모산역 2번출구,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,개포동 대모산역 7번출구,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,개포동 대모산역 7번출구,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,개포동 주공7단지,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,개포동 주공7단지,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,일원동 주공9단지,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,일원동 주공9단지,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,일원동 613,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,일원동 613,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,일원동 대모산역,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,일원동 대모산역,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,일원동 대치아파트,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,일원동 대치아파트,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 선경아파트,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 선경아파트,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,개포동 개포동역 7번출구,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,개포동 개포동역 7번출구,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,개포동 152,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,개포동 152,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,개포동 개포3단지,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,개포동 개포3단지,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,개포동 주공4단지,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,개포동 주공4단지,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,개포동 주공5단지,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,개포동 주공5단지,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,개포동 186-2,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,개포동 186-2,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 미도아파트,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 미도아파트,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,선경아파트 5동앞,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,선경아파트 5동앞,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,도곡동 타워팰리스 F동 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,도곡동 타워팰리스 F동 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,개포동 650 구룡중학교 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,개포동 650 구룡중학교 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,개포동 주공1단지(3동 앞),"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,개포동 주공1단지(3동 앞),"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,개포동 주공1단지(17동 앞),"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,개포동 주공1단지(17동 앞),"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,개포동 래미안블레스티지 223동 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,개포동 래미안블레스티지 223동 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,개포동 개포연금매장 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,개포동 개포연금매장 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,개포동 주공1단지 123동앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,선릉로,개포동 주공1단지 123동앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,개포동 개포래미안포레스트 106동 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,개포동 개포래미안포레스트 106동 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,개포동 주공1단지 55동 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,개포동 주공1단지 55동 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,개포동 개포1단지(82동 앞),"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,개포동 개포1단지(82동 앞),"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,개포동 경남아파트 상가 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,개포동 경남아파트 상가 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,도곡동 467-18,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,언주로,도곡동 467-18,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,논현로,개포동 1194-6,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,논현로,개포동 1194-6,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,논현로,개포동 1229-4,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,논현로,개포동 1229-4,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,벚꽃길,도곡동 518-10,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,벚꽃길,도곡동 518-10,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,매봉길,도곡동 459-4,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,매봉길,도곡동 459-4,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,일원동길,일원본동 일원역 6번 출구,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,일원동길,일원본동 일원역 6번 출구,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,일원동길,일원동 현대아파트,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,일원동길,일원동 현대아파트,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,일원동길,일원동 대청역,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,일원동길,일원동 대청역,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,일원동길,일원역 1번출구,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,일원동길,일원역 1번출구,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,일원동길,일원동 삼성의료원 정문,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,일원동길,일원동 삼성의료원 정문,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,일원동길,일원동 617 영희초등학교,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,일원동길,일원동 617 영희초등학교,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,일원동길,대청역 4번출구 중동고교,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,일원동길,대청역 4번출구 중동고교,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,광평로,수서역 1번출구 엘리베이터 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,광평로,수서역 1번출구 엘리베이터 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,광평로,수서동 북주차장,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,광평로,수서동 북주차장,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,광평로,수서동 수서동익아파트,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,광평로,수서동 수서동익아파트,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,광평로,일원본동 일원역 3번출구,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,광평로,일원본동 일원역 3번출구,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,광평로,일원본동 푸른마을아파트,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,광평로,일원본동 푸른마을아파트,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,광평로,일원본동 731,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,광평로,일원본동 731,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,광평로,일원본동 일원역 5번출구,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,광평로,일원본동 일원역 5번출구,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,광평로,수서동 724,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,광평로,수서동 724,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길,수서동 수서역,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길,수서동 수서역,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길,세곡동 주민센터,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길,세곡동 주민센터,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길,세곡동사거리,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길,세곡동사거리,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길(헌릉로),세곡동 리엔파크 앞,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길(헌릉로),세곡동 리엔파크 앞,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길(헌릉로),세곡동 대왕초교 앞,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길(헌릉로),세곡동 대왕초교 앞,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길(헌릉로),세곡동사거리(해병초소 앞),"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길(헌릉로),세곡동사거리(해병초소 앞),"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길,수서역 5번출구,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길,수서역 5번출구,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길,수서동 삼익아파트 401동 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길,수서동 삼익아파트 401동 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개원길,개포6단지,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개원길,개포6단지,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,개원길,개포시립도서관 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
